Date,Open,High,Low,Close,Adj Close,Volume
19/05/2015,130.690002,130.880005,129.639999,130.070007,122.293678,44633200
20/05/2015,130,130.979996,129.339996,130.059998,122.284256,36454900
21/05/2015,130.070007,131.630005,129.830002,131.389999,123.534752,39730400
22/05/2015,131.600006,132.970001,131.399994,132.539993,124.616013,45596000
26/05/2015,132.600006,132.910004,129.119995,129.619995,121.870567,70697600
27/05/2015,130.339996,132.259995,130.050003,132.039993,124.145889,45833200
28/05/2015,131.860001,131.949997,131.100006,131.779999,123.901421,30733300
29/05/2015,131.229996,131.449997,129.899994,130.279999,122.491119,50884500
01/06/2015,130.279999,131.389999,130.050003,130.539993,122.735558,32112800
02/06/2015,129.860001,130.660004,129.320007,129.960007,122.190262,33667600
03/06/2015,130.660004,130.940002,129.899994,130.119995,122.340675,30889400
04/06/2015,129.580002,130.580002,128.910004,129.360001,121.626129,38450100
05/06/2015,129.5,129.690002,128.360001,128.649994,120.958565,35626800
08/06/2015,128.899994,129.210007,126.830002,127.800003,120.159378,52674800
09/06/2015,126.699997,128.080002,125.620003,127.419998,119.802101,56075400
10/06/2015,127.919998,129.339996,127.849998,128.880005,121.174835,39087300
11/06/2015,129.179993,130.179993,128.479996,128.589996,120.902145,35390900
12/06/2015,128.190002,128.330002,127.110001,127.169998,119.567047,36886200
15/06/2015,126.099998,127.239998,125.709999,126.919998,119.331985,43988900
16/06/2015,127.029999,127.849998,126.370003,127.599998,119.971336,31494100
17/06/2015,127.720001,127.879997,126.739998,127.300003,119.689285,32918100
18/06/2015,127.230003,128.309998,127.220001,127.879997,120.234604,35407200
19/06/2015,127.709999,127.82,126.400002,126.599998,119.03112,54716900
22/06/2015,127.489998,128.059998,127.080002,127.610001,119.980743,34039300
23/06/2015,127.480003,127.610001,126.879997,127.029999,119.435417,30268900
24/06/2015,127.209999,129.800003,127.120003,128.110001,120.450851,55280900
25/06/2015,128.860001,129.199997,127.5,127.5,119.877327,31938100
26/06/2015,127.669998,127.989998,126.510002,126.75,119.172173,44066800
29/06/2015,125.459999,126.470001,124.480003,124.529999,117.084892,49161400
30/06/2015,125.57,126.120003,124.860001,125.43,117.931068,44370700
01/07/2015,126.900002,126.940002,125.989998,126.599998,119.03112,30238800
02/07/2015,126.43,126.690002,125.769997,126.440002,118.880699,27211000
06/07/2015,124.940002,126.230003,124.849998,126,118.46701,28060400
07/07/2015,125.889999,126.150002,123.769997,125.690002,118.175529,46946800
08/07/2015,124.480003,124.639999,122.540001,122.57,115.242065,60761600
09/07/2015,123.849998,124.059998,119.220001,120.07,112.891525,77821600
10/07/2015,121.940002,123.849998,121.209999,123.279999,115.909622,61354500
13/07/2015,125.029999,125.760002,124.32,125.660004,118.147324,41440500
14/07/2015,126.040001,126.370003,125.040001,125.610001,118.100319,31768100
15/07/2015,125.720001,127.150002,125.580002,126.82,119.237984,33649200
16/07/2015,127.739998,128.570007,127.349998,128.509995,120.826942,36222400
17/07/2015,129.080002,129.619995,128.309998,129.619995,121.870567,46164700
20/07/2015,130.970001,132.970001,130.699997,132.070007,124.174103,58900200
21/07/2015,132.850006,132.919998,130.320007,130.75,122.933022,76756400
22/07/2015,121.989998,125.5,121.989998,125.220001,117.733635,115450600
23/07/2015,126.199997,127.089996,125.059998,125.160004,117.677231,50999500
24/07/2015,125.32,125.739998,123.900002,124.5,117.056656,42162300
27/07/2015,123.089996,123.610001,122.120003,122.769997,115.430115,44455500
28/07/2015,123.379997,123.910004,122.550003,123.379997,116.003639,33618100
29/07/2015,123.150002,123.5,122.269997,122.989998,115.636932,37011700
30/07/2015,122.32,122.57,121.709999,122.370003,115.054024,33628300
31/07/2015,122.599998,122.639999,120.910004,121.300003,114.047997,42885000
03/08/2015,121.5,122.57,117.519997,118.440002,111.358978,69976000
04/08/2015,117.419998,117.699997,113.25,114.639999,107.786156,124138600
05/08/2015,112.949997,117.440002,112.099998,115.400002,108.50074,99312600
06/08/2015,115.970001,116.5,114.120003,115.129997,108.736839,52903000
07/08/2015,114.580002,116.25,114.5,115.519997,109.105186,38670400
10/08/2015,116.529999,119.989998,116.529999,119.720001,113.071976,54951600
11/08/2015,117.809998,118.18,113.330002,113.489998,107.187897,97082800
12/08/2015,112.529999,115.419998,109.629997,115.239998,108.840721,101217500
13/08/2015,116.040001,116.400002,114.540001,115.150002,108.75573,48535800
14/08/2015,114.32,116.309998,114.010002,115.959999,109.52076,42929500
17/08/2015,116.040001,117.650002,115.5,117.160004,110.654129,40884700
18/08/2015,116.43,117.440002,116.010002,116.5,110.030769,34560700
19/08/2015,116.099998,116.519997,114.68,115.010002,108.62352,47445700
20/08/2015,114.080002,114.349998,111.629997,112.650002,106.394554,68501600
21/08/2015,110.43,111.900002,105.650002,105.760002,99.887169,128275500
24/08/2015,94.870003,108.800003,92,103.120003,97.393753,162206300
25/08/2015,111.110001,111.110001,103.5,103.739998,97.979347,103601600
26/08/2015,107.089996,109.889999,105.050003,109.690002,103.59893,96774600
27/08/2015,112.230003,113.239998,110.019997,112.919998,106.649567,84616100
28/08/2015,112.169998,113.309998,111.540001,113.290001,106.999008,53164400
31/08/2015,112.029999,114.529999,112,112.760002,106.498459,56229300
01/09/2015,110.150002,111.879997,107.360001,107.720001,101.738319,76845900
02/09/2015,110.230003,112.339996,109.129997,112.339996,106.101761,61888800
03/09/2015,112.489998,112.779999,110.040001,110.370003,104.241173,53233900
04/09/2015,108.970001,110.449997,108.510002,109.269997,103.202232,49996300
08/09/2015,111.75,112.559998,110.32,112.309998,106.073448,54843600
09/09/2015,113.760002,114.019997,109.769997,110.150002,104.033386,85010800
10/09/2015,110.269997,113.279999,109.900002,112.57,106.319,62892800
11/09/2015,111.790001,114.209999,111.760002,114.209999,107.867943,49915500
14/09/2015,116.580002,116.889999,114.860001,115.309998,108.906845,58363400
15/09/2015,115.93,116.529999,114.419998,116.279999,109.82299,43341200
16/09/2015,116.25,116.540001,115.440002,116.410004,109.945747,37173500
17/09/2015,115.660004,116.489998,113.720001,113.919998,107.594032,64112600
18/09/2015,112.209999,114.300003,111.870003,113.449997,107.150131,74285300
21/09/2015,113.669998,115.370003,113.660004,115.209999,108.812408,50222000
22/09/2015,113.379997,114.18,112.519997,113.400002,107.102913,50346200
23/09/2015,113.629997,114.720001,113.300003,114.32,107.97184,35756700
24/09/2015,113.25,115.5,112.370003,115,108.614059,50219500
25/09/2015,116.440002,116.690002,114.019997,114.709999,108.340164,56151900
28/09/2015,113.849998,114.57,112.440002,112.440002,106.196205,52109000
29/09/2015,112.830002,113.510002,107.860001,109.059998,103.003914,73365400
30/09/2015,110.169998,111.540001,108.730003,110.300003,104.175049,66473000
01/10/2015,109.07,109.620003,107.309998,109.580002,103.495033,63929100
02/10/2015,108.010002,111.010002,107.550003,110.379997,104.25061,58019800
05/10/2015,109.879997,111.370003,109.07,110.779999,104.628387,52064700
06/10/2015,110.629997,111.739998,109.769997,111.309998,105.12896,48196800
07/10/2015,111.739998,111.769997,109.410004,110.779999,104.628387,46765600
08/10/2015,110.190002,110.190002,108.209999,109.5,103.419472,61979600
09/10/2015,110,112.279999,109.489998,112.120003,105.893997,52766100
12/10/2015,112.730003,112.75,111.440002,111.599998,105.40287,30467200
13/10/2015,110.82,112.449997,110.68,111.790001,105.582298,33049300
14/10/2015,111.290001,111.519997,109.559998,110.209999,104.09005,44462400
15/10/2015,110.93,112.099998,110.489998,111.860001,105.648422,37673500
16/10/2015,111.779999,112,110.529999,111.040001,104.873962,39232600
19/10/2015,110.800003,111.75,110.110001,111.730003,105.52565,29759200
20/10/2015,111.339996,114.169998,110.82,113.769997,107.45237,48778800
21/10/2015,114,115.580002,113.699997,113.760002,107.442924,41795200
22/10/2015,114.330002,115.5,114.099998,115.5,109.086311,41654100
23/10/2015,116.699997,119.230003,116.330002,119.080002,112.467506,59366900
26/10/2015,118.080002,118.129997,114.919998,115.279999,108.878517,66333800
27/10/2015,115.400002,116.540001,113.989998,114.550003,108.189064,69884400
28/10/2015,116.93,119.300003,116.059998,119.269997,112.646927,85551400
29/10/2015,118.699997,120.690002,118.269997,120.529999,113.83699,51227300
30/10/2015,120.989998,121.220001,119.449997,119.5,112.864182,49365300
02/11/2015,120.800003,121.360001,119.610001,121.18,114.450897,32203300
03/11/2015,120.790001,123.489998,120.699997,122.57,115.763702,45519000
04/11/2015,123.129997,123.82,121.620003,122,115.225357,44886100
05/11/2015,121.849998,122.690002,120.18,120.919998,114.694176,39552700
06/11/2015,121.110001,121.809998,120.620003,121.059998,114.826981,33042300
09/11/2015,120.959999,121.809998,120.050003,120.57,114.362213,33871400
10/11/2015,116.900002,118.07,116.059998,116.769997,110.757858,59127900
11/11/2015,116.370003,117.419998,115.209999,116.110001,110.131828,45218000
12/11/2015,116.260002,116.82,115.650002,115.720001,109.761932,32525600
13/11/2015,115.199997,115.57,112.269997,112.339996,106.555931,45812400
16/11/2015,111.379997,114.239998,111,114.18,108.301201,38106700
17/11/2015,114.919998,115.050003,113.32,113.690002,107.836441,27616900
18/11/2015,115.760002,117.489998,115.5,117.290001,111.251076,46674700
19/11/2015,117.639999,119.75,116.760002,118.779999,112.66436,43295800
20/11/2015,119.199997,119.919998,118.849998,119.300003,113.157593,34287100
23/11/2015,119.269997,119.730003,117.339996,117.75,111.687393,32482500
24/11/2015,117.330002,119.349998,117.120003,118.879997,112.759216,42803200
25/11/2015,119.209999,119.230003,117.919998,118.029999,111.952995,21388300
27/11/2015,118.290001,118.410004,117.599998,117.809998,111.744308,13046400
30/11/2015,117.989998,119.410004,117.75,118.300003,112.209084,39180300
01/12/2015,118.75,118.809998,116.860001,117.339996,111.2985,34852400
02/12/2015,117.339996,118.110001,116.080002,116.279999,110.293083,33386600
03/12/2015,116.550003,116.790001,114.220001,115.199997,109.268692,41569500
04/12/2015,115.290001,119.25,115.110001,119.029999,112.901489,57777000
07/12/2015,118.980003,119.860001,117.809998,118.279999,112.190102,32084200
08/12/2015,117.519997,118.599998,116.860001,118.230003,112.142685,34309500
09/12/2015,117.639999,117.690002,115.080002,115.620003,109.667061,46361400
10/12/2015,116.040001,116.940002,115.510002,116.169998,110.188744,29104200
11/12/2015,115.190002,115.389999,112.849998,113.18,107.352707,46886200
14/12/2015,112.18,112.68,109.790001,112.480003,106.688728,64318700
15/12/2015,111.940002,112.800003,110.349998,110.489998,104.801193,53323100
16/12/2015,111.07,111.989998,108.800003,111.339996,105.607422,56238500
17/12/2015,112.019997,112.25,108.980003,108.980003,103.368935,44772800
18/12/2015,108.910004,109.519997,105.809998,106.029999,100.570824,96453300
21/12/2015,107.279999,107.370003,105.57,107.330002,101.803886,47590600
22/12/2015,107.400002,107.720001,106.449997,107.230003,101.709038,32789400
23/12/2015,107.269997,108.849998,107.199997,108.610001,103.018005,32657400
24/12/2015,109,109,107.949997,108.029999,102.46785,13570400
28/12/2015,107.589996,107.690002,106.18,106.82,101.320145,26704200
29/12/2015,106.959999,109.43,106.860001,108.739998,103.141289,30931200
30/12/2015,108.580002,108.699997,107.18,107.32,101.794418,25213800
31/12/2015,107.010002,107.029999,104.82,105.260002,99.840477,40635300
04/01/2016,102.610001,105.370003,102,105.349998,99.92585,67649400
05/01/2016,105.75,105.849998,102.410004,102.709999,97.421768,55791000
06/01/2016,100.559998,102.370003,99.870003,100.699997,95.515244,68457400
07/01/2016,98.68,100.129997,96.43,96.449997,91.484085,81094400
08/01/2016,98.550003,99.110001,96.760002,96.959999,91.967812,70798000
11/01/2016,98.970001,99.059998,97.339996,98.529999,93.456978,49739400
12/01/2016,100.550003,100.690002,98.839996,99.959999,94.813347,49154200
13/01/2016,100.32,101.190002,97.300003,97.389999,92.375687,62439600
14/01/2016,97.959999,100.480003,95.739998,99.519997,94.396004,63170100
15/01/2016,96.199997,97.709999,95.360001,97.129997,92.129074,79010000
19/01/2016,98.410004,98.650002,95.5,96.660004,91.683258,53087700
20/01/2016,95.099998,98.190002,93.419998,96.790001,91.80658,72334400
21/01/2016,97.059998,97.879997,94.940002,96.300003,91.341797,52161500
22/01/2016,98.629997,101.459999,98.370003,101.419998,96.198181,65800500
25/01/2016,101.519997,101.529999,99.209999,99.440002,94.320129,51794500
26/01/2016,99.93,100.879997,98.07,99.989998,94.841805,75077000
27/01/2016,96.040001,96.629997,93.339996,93.419998,88.610069,133369700
28/01/2016,93.790001,94.519997,92.389999,94.089996,89.245575,55678800
29/01/2016,94.790001,97.339996,94.349998,97.339996,92.328247,64416500
01/02/2016,96.470001,96.709999,95.400002,96.43,91.465096,40943500
02/02/2016,95.419998,96.040001,94.279999,94.480003,89.615509,37357200
03/02/2016,95,96.839996,94.080002,96.349998,91.389221,45964300
04/02/2016,95.860001,97.330002,95.190002,96.599998,92.123528,46471700
05/02/2016,96.519997,96.919998,93.690002,94.019997,89.663086,46418100
08/02/2016,93.129997,95.699997,93.040001,95.010002,90.607224,54021400
09/02/2016,94.290001,95.940002,93.93,94.989998,90.58815,44331200
10/02/2016,95.919998,96.349998,94.099998,94.269997,89.90152,42343600
11/02/2016,93.790001,94.720001,92.589996,93.699997,89.357918,50074700
12/02/2016,94.190002,94.5,93.010002,93.989998,89.634491,40351400
16/02/2016,95.019997,96.849998,94.610001,96.639999,92.161667,49057900
17/02/2016,96.669998,98.209999,96.150002,98.120003,93.573105,44863200
18/02/2016,98.839996,98.889999,96.089996,96.260002,91.799301,39021000
19/02/2016,96,96.760002,95.800003,96.040001,91.589478,35374200
22/02/2016,96.309998,96.900002,95.919998,96.879997,92.390556,34280800
23/02/2016,96.400002,96.5,94.550003,94.690002,90.302055,31942600
24/02/2016,93.980003,96.379997,93.32,96.099998,91.646713,36255700
25/02/2016,96.050003,96.760002,95.25,96.760002,92.276115,27582700
26/02/2016,97.199997,98.019997,96.580002,96.910004,92.419174,28991100
29/02/2016,96.860001,98.230003,96.650002,96.690002,92.209389,35216300
01/03/2016,97.650002,100.769997,97.419998,100.529999,95.871414,50407100
02/03/2016,100.510002,100.889999,99.639999,100.75,96.081238,33169600
03/03/2016,100.580002,101.709999,100.449997,101.5,96.796463,36955700
04/03/2016,102.370003,103.75,101.370003,103.010002,98.236504,46055100
07/03/2016,102.389999,102.830002,100.959999,101.870003,97.14933,35828900
08/03/2016,100.779999,101.760002,100.400002,101.029999,96.348251,31561900
09/03/2016,101.309998,101.580002,100.269997,101.120003,96.434074,27201700
10/03/2016,101.410004,102.239998,100.150002,101.169998,96.481743,33513600
11/03/2016,102.239998,102.279999,101.5,102.260002,97.521263,27408200
14/03/2016,101.910004,102.910004,101.779999,102.519997,97.769196,25076100
15/03/2016,103.959999,105.18,103.849998,104.580002,99.733742,40067700
16/03/2016,104.610001,106.309998,104.589996,105.970001,101.059334,38303500
17/03/2016,105.519997,106.470001,104.959999,105.800003,100.897209,34420700
18/03/2016,106.339996,106.5,105.190002,105.919998,101.01165,44205200
21/03/2016,105.93,107.650002,105.139999,105.910004,101.002113,35502700
22/03/2016,105.25,107.290001,105.209999,106.720001,101.774574,32444400
23/03/2016,106.480003,107.07,105.900002,106.129997,101.211914,25703500
24/03/2016,105.470001,106.25,104.889999,105.669998,100.773232,26133000
28/03/2016,106,106.190002,105.059998,105.190002,100.315475,19411400
29/03/2016,104.889999,107.790001,104.879997,107.68,102.690094,31190100
30/03/2016,108.650002,110.419998,108.599998,109.559998,104.482964,45601100
31/03/2016,109.720001,109.900002,108.879997,108.989998,103.939392,25888400
01/04/2016,108.779999,110,108.199997,109.989998,104.893044,25874000
04/04/2016,110.419998,112.190002,110.269997,111.120003,105.97068,37356200
05/04/2016,109.510002,110.730003,109.419998,109.809998,104.721375,26578700
06/04/2016,110.230003,110.980003,109.199997,110.959999,105.818092,26404100
07/04/2016,109.949997,110.419998,108.120003,108.540001,103.510231,31801900
08/04/2016,108.910004,109.769997,108.169998,108.660004,103.624672,23581700
11/04/2016,108.970001,110.610001,108.830002,109.019997,103.967987,29407500
12/04/2016,109.339996,110.5,108.660004,110.440002,105.322182,27232300
13/04/2016,110.800003,112.339996,110.800003,112.040001,106.848053,33257300
14/04/2016,111.620003,112.389999,111.330002,112.099998,106.905258,25473900
15/04/2016,112.110001,112.300003,109.730003,109.849998,104.759529,46939000
18/04/2016,108.889999,108.949997,106.940002,107.480003,102.499367,60834000
19/04/2016,107.879997,108,106.230003,106.910004,101.955765,32384900
20/04/2016,106.639999,108.089996,106.059998,107.129997,102.165581,30611000
21/04/2016,106.93,106.93,105.519997,105.970001,101.059334,31552500
22/04/2016,105.010002,106.480003,104.620003,105.68,100.782768,33683100
25/04/2016,105,105.650002,104.510002,105.080002,100.210571,28031600
26/04/2016,103.910004,105.300003,103.910004,104.349998,99.514389,56016200
27/04/2016,96,98.709999,95.68,97.82,93.287018,114602100
28/04/2016,97.610001,97.879997,94.25,94.830002,90.435562,82242700
29/04/2016,93.989998,94.720001,92.510002,93.739998,89.396065,68531500
02/05/2016,93.970001,94.080002,92.400002,93.639999,89.300697,48160100
03/05/2016,94.199997,95.739998,93.68,95.18,90.769348,56831300
04/05/2016,95.199997,95.900002,93.82,94.190002,89.825218,41025500
05/05/2016,94,94.07,92.68,93.239998,89.460617,35890500
06/05/2016,93.370003,93.449997,91.849998,92.720001,88.961693,43458200
09/05/2016,93,93.769997,92.589996,92.790001,89.028854,32936400
10/05/2016,93.330002,93.57,92.110001,93.419998,89.633316,33686800
11/05/2016,93.480003,93.57,92.459999,92.510002,88.760208,28719100
12/05/2016,92.720001,92.779999,89.470001,90.339996,86.678162,76314700
13/05/2016,90,91.669998,90,90.519997,86.850861,44392800
16/05/2016,92.389999,94.389999,91.650002,93.879997,90.074677,61259800
17/05/2016,94.550003,94.699997,93.010002,93.489998,89.700478,46916900
18/05/2016,94.160004,95.209999,93.889999,94.559998,90.727135,42062400
19/05/2016,94.639999,94.639999,93.57,94.199997,90.381699,30442100
20/05/2016,94.639999,95.43,94.519997,95.220001,91.360359,32026000
23/05/2016,95.870003,97.190002,95.669998,96.43,92.521317,38018600
24/05/2016,97.220001,98.089996,96.839996,97.900002,93.93174,35140200
25/05/2016,98.669998,99.739998,98.110001,99.620003,95.582016,38168800
26/05/2016,99.68,100.730003,98.639999,100.410004,96.339989,56331200
27/05/2016,99.440002,100.470001,99.25,100.349998,96.282417,36229500
31/05/2016,99.599998,100.400002,98.82,99.860001,95.812286,42307200
01/06/2016,99.019997,99.540001,98.330002,98.459999,94.469025,29173300
02/06/2016,97.599998,97.839996,96.629997,97.720001,93.759041,40191600
03/06/2016,97.790001,98.269997,97.449997,97.919998,93.95092,28062900
06/06/2016,97.989998,101.889999,97.550003,98.629997,94.632133,23292500
07/06/2016,99.25,99.870003,98.959999,99.029999,95.01593,22409500
08/06/2016,99.019997,99.559998,98.68,98.940002,94.929588,20848100
09/06/2016,98.5,99.989998,98.459999,99.650002,95.610802,26601400
10/06/2016,98.529999,99.349998,98.480003,98.830002,94.824051,31712900
13/06/2016,98.690002,99.120003,97.099998,97.339996,93.394432,38020500
14/06/2016,97.32,98.480003,96.75,97.459999,93.50956,31931900
15/06/2016,97.82,98.410004,97.029999,97.139999,93.202545,29445200
16/06/2016,96.449997,97.75,96.07,97.550003,93.595924,31326800
17/06/2016,96.620003,96.650002,95.300003,95.330002,91.465912,61008200
20/06/2016,96,96.57,95.029999,95.099998,91.245224,34411900
21/06/2016,94.940002,96.349998,94.68,95.910004,92.0224,35546400
22/06/2016,96.25,96.889999,95.349998,95.550003,91.676987,29219100
23/06/2016,95.940002,96.290001,95.25,96.099998,92.204697,32240200
24/06/2016,92.910004,94.660004,92.650002,93.400002,89.614136,75311400
27/06/2016,93,93.050003,91.5,92.040001,88.30925,45489600
28/06/2016,92.900002,93.660004,92.139999,93.589996,89.796425,40444900
29/06/2016,93.970001,94.550003,93.629997,94.400002,90.573608,36531000
30/06/2016,94.440002,95.769997,94.300003,95.599998,91.72496,35836400
01/07/2016,95.489998,96.470001,95.330002,95.889999,92.003212,26026500
05/07/2016,95.389999,95.400002,94.459999,94.989998,91.139679,27705200
06/07/2016,94.599998,95.660004,94.370003,95.529999,91.657799,30949100
07/07/2016,95.699997,96.5,95.620003,95.940002,92.051186,25139600
08/07/2016,96.489998,96.889999,96.050003,96.68,92.761185,28912100
11/07/2016,96.75,97.650002,96.730003,96.980003,93.049026,23794900
12/07/2016,97.169998,97.699997,97.120003,97.419998,93.471191,24167500
13/07/2016,97.410004,97.669998,96.839996,96.870003,92.943474,25892200
14/07/2016,97.389999,98.989998,97.32,98.790001,94.78566,38919000
15/07/2016,98.919998,99.300003,98.5,98.779999,94.776062,30137000
18/07/2016,98.699997,100.129997,98.599998,99.830002,95.783508,36493900
19/07/2016,99.559998,100,99.339996,99.870003,95.821877,23779900
20/07/2016,100,100.459999,99.739998,99.959999,95.908234,26276000
21/07/2016,99.830002,101,99.129997,99.43,95.399712,32702000
22/07/2016,99.260002,99.300003,98.309998,98.660004,94.660934,28313700
25/07/2016,98.25,98.839996,96.919998,97.339996,93.394432,40382900
26/07/2016,96.82,97.970001,96.419998,96.669998,92.751587,56239800
27/07/2016,104.269997,104.349998,102.75,102.949997,98.777039,92344800
28/07/2016,102.830002,104.449997,102.82,104.339996,100.11068,39869800
29/07/2016,104.190002,104.550003,103.68,104.209999,99.98597,27733700
01/08/2016,104.410004,106.150002,104.410004,106.050003,101.751366,38167900
02/08/2016,106.050003,106.07,104,104.480003,100.245026,33816600
03/08/2016,104.809998,105.839996,104.769997,105.790001,101.501923,30202600
04/08/2016,105.580002,106,105.279999,105.870003,102.12896,27408700
05/08/2016,106.269997,107.650002,106.18,107.480003,103.682068,40553400
08/08/2016,107.519997,108.370003,107.160004,108.370003,104.540619,28037200
09/08/2016,108.230003,108.940002,108.010002,108.809998,104.965057,26315200
10/08/2016,108.709999,108.900002,107.760002,108,104.183685,24008500
11/08/2016,108.519997,108.93,107.849998,107.93,104.116165,27484500
12/08/2016,107.779999,108.440002,107.779999,108.18,104.357323,18660400
15/08/2016,108.139999,109.540001,108.080002,109.480003,105.611389,25868200
16/08/2016,109.629997,110.230003,109.209999,109.379997,105.514908,33794400
17/08/2016,109.099998,109.370003,108.339996,109.220001,105.360565,25356000
18/08/2016,109.230003,109.599998,109.019997,109.080002,105.225525,21984700
19/08/2016,108.769997,109.690002,108.360001,109.360001,105.495628,25368100
22/08/2016,108.860001,109.099998,107.849998,108.510002,104.675682,25820200
23/08/2016,108.589996,109.32,108.529999,108.849998,105.003647,21257700
24/08/2016,108.57,108.75,107.68,108.029999,104.212624,23675100
25/08/2016,107.389999,107.879997,106.68,107.57,103.768875,25086200
26/08/2016,107.410004,107.949997,106.309998,106.940002,103.16114,27766300
29/08/2016,106.620003,107.440002,106.290001,106.82,103.045387,24970300
30/08/2016,105.800003,106.5,105.5,106,102.254356,24863900
31/08/2016,105.660004,106.57,105.639999,106.099998,102.35083,29662400
01/09/2016,106.139999,106.800003,105.620003,106.730003,102.958557,26701500
02/09/2016,107.699997,108,106.82,107.730003,103.923233,26802500
06/09/2016,107.900002,108.300003,107.510002,107.699997,103.894279,26880400
07/09/2016,107.830002,108.760002,107.07,108.360001,104.530952,42364300
08/09/2016,107.25,107.269997,105.239998,105.519997,101.791313,53002000
09/09/2016,104.639999,105.720001,103.129997,103.129997,99.485771,46557000
12/09/2016,102.650002,105.720001,102.529999,105.440002,101.714149,45292800
13/09/2016,107.510002,108.790001,107.239998,107.949997,104.135429,62176200
14/09/2016,108.730003,113.029999,108.599998,111.769997,107.820465,110888700
15/09/2016,113.860001,115.730003,113.489998,115.57,111.486183,89983600
16/09/2016,115.120003,116.129997,114.040001,114.919998,110.859154,79886900
19/09/2016,115.190002,116.18,113.25,113.580002,109.566505,47023000
20/09/2016,113.050003,114.120003,112.510002,113.57,109.556847,34514300
21/09/2016,113.849998,113.989998,112.440002,113.550003,109.537567,36003200
22/09/2016,114.349998,114.940002,114,114.620003,110.569763,31074000
23/09/2016,114.419998,114.790001,111.550003,112.709999,108.727242,52481200
26/09/2016,111.639999,113.389999,111.550003,112.879997,108.891235,29869400
27/09/2016,113,113.18,112.339996,113.089996,109.093826,24607400
28/09/2016,113.690002,114.639999,113.43,113.949997,109.923431,29641100
29/09/2016,113.160004,113.800003,111.800003,112.18,108.215973,35887000
30/09/2016,112.459999,113.370003,111.800003,113.050003,109.055237,36379100
03/10/2016,112.709999,113.050003,112.279999,112.519997,108.543961,21701800
04/10/2016,113.059998,114.309998,112.629997,113,109.006996,29736800
05/10/2016,113.400002,113.660004,112.690002,113.050003,109.055237,21453100
06/10/2016,113.699997,114.339996,113.129997,113.889999,109.865555,28779300
07/10/2016,114.309998,114.559998,113.510002,114.059998,110.029549,24358400
10/10/2016,115.019997,116.75,114.720001,116.050003,111.949234,36236000
11/10/2016,117.699997,118.690002,116.199997,116.300003,112.190392,64041000
12/10/2016,117.349998,117.980003,116.75,117.339996,113.193642,37586800
13/10/2016,116.790001,117.440002,115.720001,116.980003,112.846367,35192400
14/10/2016,117.879997,118.169998,117.129997,117.629997,113.473389,35652200
17/10/2016,117.330002,117.839996,116.779999,117.550003,113.396225,23624900
18/10/2016,118.18,118.209999,117.449997,117.470001,113.319046,24553500
19/10/2016,117.25,117.760002,113.800003,117.120003,112.981422,20034600
20/10/2016,116.860001,117.379997,116.330002,117.059998,112.923523,24125800
21/10/2016,116.809998,116.910004,116.279999,116.599998,112.479797,23192700
24/10/2016,117.099998,117.739998,117,117.650002,113.492691,23538700
25/10/2016,117.949997,118.360001,117.309998,118.25,114.071487,48129000
26/10/2016,114.309998,115.699997,113.309998,115.589996,111.505486,66134200
27/10/2016,115.389999,115.860001,114.099998,114.480003,110.434715,34562000
28/10/2016,113.870003,115.209999,113.449997,113.720001,109.701561,37861700
31/10/2016,113.650002,114.230003,113.199997,113.540001,109.527924,26419400
01/11/2016,113.459999,113.769997,110.529999,111.489998,107.550346,43825800
02/11/2016,111.400002,112.349998,111.230003,111.589996,107.64682,28331700
03/11/2016,110.980003,111.459999,109.550003,109.830002,106.492989,26932600
04/11/2016,108.529999,110.25,108.110001,108.839996,105.533058,30837000
07/11/2016,110.080002,110.510002,109.459999,110.410004,107.055359,32560000
08/11/2016,110.309998,111.720001,109.699997,111.059998,107.6856,24054500
09/11/2016,109.879997,111.32,108.050003,110.879997,107.511078,59176400
10/11/2016,111.089996,111.089996,105.830002,107.790001,104.514961,57134500
11/11/2016,107.120003,108.870003,106.550003,108.43,105.135513,34094100
14/11/2016,107.709999,107.809998,104.080002,105.709999,102.498161,51175500
15/11/2016,106.57,107.68,106.160004,107.110001,103.855637,32264500
16/11/2016,106.699997,110.230003,106.599998,109.989998,106.648132,58840500
17/11/2016,109.809998,110.349998,108.830002,109.949997,106.609329,27632000
18/11/2016,109.720001,110.540001,109.660004,110.059998,106.715996,28428900
21/11/2016,110.120003,111.989998,110.010002,111.730003,108.335266,29264600
22/11/2016,111.949997,112.419998,111.400002,111.800003,108.403137,25965500
23/11/2016,111.360001,111.510002,110.330002,111.230003,107.850449,27426400
25/11/2016,111.129997,111.870003,110.949997,111.790001,108.393433,11475900
28/11/2016,111.43,112.470001,111.389999,111.57,108.180122,27194000
29/11/2016,110.779999,112.029999,110.07,111.459999,108.073463,28528800
30/11/2016,111.599998,112.199997,110.269997,110.519997,107.162018,36162300
01/12/2016,110.370003,110.940002,109.029999,109.489998,106.163315,37086900
02/12/2016,109.169998,110.089996,108.849998,109.900002,106.56086,26528000
05/12/2016,110,110.029999,108.25,109.110001,105.794868,34324500
06/12/2016,109.5,110.360001,109.190002,109.949997,106.609329,26195500
07/12/2016,109.260002,111.190002,109.160004,111.029999,107.656517,29998700
08/12/2016,110.860001,112.43,110.599998,112.120003,108.713409,27068300
09/12/2016,112.309998,114.699997,112.309998,113.949997,110.487801,34402600
